,0,1
1145,2206,17648
1146,2983,5293
1147,2983,21044
1148,2983,57675
1149,2983,8785
1150,2983,19159
1151,2983,118617
1152,2983,60900
1153,2983,17648
1154,5293,21044
1155,5293,57675
1156,5293,8785
1157,5293,19159
1158,5293,118617
1159,5293,60900
1160,5293,17648
1161,21044,57675
1162,21044,8785
1163,21044,19159
1164,21044,118617
1165,21044,60900
1166,21044,17648
1167,57675,8785
1168,57675,19159
1169,57675,118617
1170,57675,60900
1171,57675,17648
1172,8785,19159
1173,8785,118617
1174,8785,60900
1175,8785,17648
1176,19159,118617
1177,19159,60900
1178,19159,17648
1179,118617,60900
1180,118617,17648
1181,60900,17648
1182,53257,1246221
1183,53257,18997
1184,53257,18998
1185,53257,18999
1186,53257,9281
1187,53257,552526
1188,53257,11357
1189,53257,20580
1190,53257,20582
1191,53257,17051
1192,53257,17052
1193,53257,2219
1194,53257,5293
1195,53257,205
1196,53257,19152
1197,53257,19153
